spirit_type,distillery,distillery_location,spirit_name,producer_type,producer_brand,is_ndp,is_template,special_designation,age_statement,vintage,batch_lot,proof,abv,mash_bill,barrel_type,cask_finish,tasting_notes,source_urls,last_verified,label_image_url,cohort
Tennessee Whiskey,Cascade Hollow Distilling Co.,"Tullahoma, TN (Coffee County)",George Dickel Bottled in Bond Tennessee Whisky,own_make,NULL,FALSE,TRUE,Tennessee Whiskey; Bonded; 2020 Release,11 years,NULL,2020 release,100,50,Corn 84% / Rye 8% / Malted Barley 8%,New charred American white oak,NULL,"Bonded 2020 release; deep caramel, dried apple, cinnamon, toasted grain, balanced oak",https://www.georgedickel.com/whiskies/bottled-in-bond; https://thebourbonculture.com/whiskey-reviews/george-dickel-bottled-in-bond-tennessee-whiskey-2019-through-2022-comparison-review/,2026-06-23,https://images.ctfassets.net/pmptz2pavs5h/LvXu6mtkwIC2l24lEnSxP/001ad49d5d264f5f0bef1e1574bdebc7/3GEORGE-DICKEL.webp,tennessee_whiskey
Tennessee Whiskey,Cascade Hollow Distilling Co.,"Tullahoma, TN (Coffee County)",George Dickel Bottled in Bond Tennessee Whisky,own_make,NULL,FALSE,TRUE,Tennessee Whiskey; Bonded; 2021 Release,13 years,NULL,2021 release,100,50,Corn 84% / Rye 8% / Malted Barley 8%,New charred American white oak,NULL,"Bonded 2021 release; deep caramel, dried apple, cinnamon, toasted grain, balanced oak",https://www.georgedickel.com/whiskies/bottled-in-bond; https://thebourbonculture.com/whiskey-reviews/george-dickel-bottled-in-bond-tennessee-whiskey-2019-through-2022-comparison-review/,2026-06-23,https://images.ctfassets.net/pmptz2pavs5h/LvXu6mtkwIC2l24lEnSxP/001ad49d5d264f5f0bef1e1574bdebc7/3GEORGE-DICKEL.webp,tennessee_whiskey
Tennessee Whiskey,Cascade Hollow Distilling Co.,"Tullahoma, TN (Coffee County)",George Dickel Bottled in Bond Tennessee Whisky,own_make,NULL,FALSE,TRUE,Tennessee Whiskey; Bonded; 2022 Release,13 years,NULL,2022 release,100,50,Corn 84% / Rye 8% / Malted Barley 8%,New charred American white oak,NULL,"Bonded 2022 release; deep caramel, dried apple, cinnamon, toasted grain, balanced oak",https://www.georgedickel.com/whiskies/bottled-in-bond; https://thebourbonculture.com/whiskey-reviews/george-dickel-bottled-in-bond-tennessee-whiskey-2019-through-2022-comparison-review/,2026-06-23,https://images.ctfassets.net/pmptz2pavs5h/LvXu6mtkwIC2l24lEnSxP/001ad49d5d264f5f0bef1e1574bdebc7/3GEORGE-DICKEL.webp,tennessee_whiskey
Tennessee Whiskey,Nearest Green Distillery,"Shelbyville, TN (Bedford County)",Uncle Nearest Toasted Single Barrel Whiskey,own_make,NULL,FALSE,TRUE,"Tennessee Whiskey; Single Barrel, Toasted; Toasted Single Barrel (Limited Edition)",NULL,NULL,NULL,NULL,NULL,Corn 84% / Rye 8% / Malted Barley 8%,New charred American white oak,Secondary toasted-oak maturation,"Honey, spiced apple, cinnamon nose; oaky caramel, cinnamon, vanilla, buttery; velvety finish with pepper",https://unclenearest.com/toasted-single-barrel-whiskey/,2026-06-23,https://unclenearest.com/wp-content/uploads/2026/02/ToastedBarrel_2026.png,tennessee_whiskey
Tennessee Whiskey,Nearest Green Distillery,"Shelbyville, TN (Bedford County)",Uncle Nearest 777 Anniversary Blend Whiskey,own_make,NULL,FALSE,FALSE,Tennessee Whiskey; ; 777 Anniversary Blend (The Lost Chapter),7 years,NULL,NULL,NULL,NULL,Corn 84% / Rye 8% / Malted Barley 8%,New charred American white oak,NULL,"Barrel strength (~110-120 proof); bittersweet chocolate, black pepper, tobacco, dried orange peel, vanilla; long smooth finish",https://unclenearest.com/777-anniversary-blend/,2026-06-23,https://unclenearest.com/wp-content/uploads/2024/07/UN_FRONTBlack_777_FinalFront120Proof.png,tennessee_whiskey
Tennessee Whiskey,Nearest Green Distillery,"Shelbyville, TN (Bedford County)",Uncle Nearest Cognac Cask Whiskey,own_make,NULL,FALSE,FALSE,Tennessee Whiskey; Cognac Cask; Cognac Cask (Exclusive Limited Release),NULL,NULL,NULL,NULL,NULL,Corn 84% / Rye 8% / Malted Barley 8% (1884 mash bill),New charred American white oak,XO Cognac casks (Fins Bois / Borderies),1884-base whiskey finished in XO Cognac casks; delicate floral and fruity notes; bold cask-strength small batch,https://unclenearest.com/cognac-cask-whiskey/,2026-06-23,https://unclenearest.com/wp-content/uploads/2025/11/CognacCask_2025.png,tennessee_whiskey
Tennessee Whiskey,Nelson's Green Brier Distillery,"Nashville, TN (Davidson County)",Nelson's Green Brier Tennessee Whiskey Bottled in Bond,own_make,NULL,FALSE,FALSE,Tennessee Whiskey; Bonded,6 years,NULL,NULL,100,50,Corn / Wheat / Malted Barley (wheated),New charred American white oak,NULL,"Bonded wheated Tennessee whiskey; soft wheat sweetness, caramel, baking spice, fuller bonded body",https://greenbrierdistillery.com/pages/distillery-exclusives,2026-06-23,https://greenbrierdistillery.com/cdn/shop/files/NGBD_BIBWebUpdate_8.22.24_1365x2048_076606ab-8f93-4e18-bd3d-c30aa3c40f75_600x600@2x.jpg,tennessee_whiskey
Tennessee Whiskey,Nelson's Green Brier Distillery,"Nashville, TN (Davidson County)",Nelson's Green Brier Tennessee Whiskey Single Barrel,own_make,NULL,FALSE,TRUE,Tennessee Whiskey; Single Barrel,NULL,NULL,NULL,114.5,57.25,Corn / Wheat / Malted Barley (wheated),New charred American white oak,NULL,"Cask-strength single barrel; concentrated wheat sweetness, vanilla, oak char; proof varies by barrel",https://greenbrierdistillery.com/pages/distillery-exclusives,2026-06-23,https://greenbrierdistillery.com/cdn/shop/files/2025-11-18_NGBD_-_TN_Whiskey_Single_Barrel-16611_600x600@2x.jpg,tennessee_whiskey
Tennessee Whiskey,Nelson's Green Brier Distillery,"Nashville, TN (Davidson County)",Nelson's Green Brier Tennessee Whiskey Marathon Malt,own_make,NULL,FALSE,FALSE,Tennessee Whiskey; ; Marathon Malt,NULL,NULL,NULL,103.4,51.7,Corn / Malted Barley (two-grain),New charred American white oak,NULL,"Two-grain malt-forward Tennessee whiskey; malt biscuit, toffee, gentle oak spice",https://greenbrierdistillery.com/pages/distillery-exclusives,2026-06-23,https://greenbrierdistillery.com/cdn/shop/files/TNW_MarathonMalt_2000x3000_3c47bf1b-8e91-4aee-a67e-ade60591dbad_600x600@2x.jpg,tennessee_whiskey
Tennessee Whiskey,Nashville Craft Distillery,"Nashville, TN (Davidson County)",Grandgousier Tennessee Whiskey Single Barrel,own_make,,FALSE,TRUE,Tennessee Whiskey; Single Barrel,NULL,NULL,NULL,94,47,Heirloom 'Hickory Cane' corn / Irish malted barley,Custom toasted and charred oak,NULL,"Pot-distilled, LCP-filtered; butter biscuit, caramel, sweet corn, fresh apple body",https://fugitivesspirits.com/our-spirits,2026-06-23,https://images.squarespace-cdn.com/content/v1/58acee022994ca421c4263de/1589925550085-1RAJ61OFJW6UODG3FWMC/Grandgousier%2BSingle%2BBarrel,tennessee_whiskey
Tennessee Whiskey,Big Machine Distillery (formerly Tenn South Distillery),"Lynnville, TN (Giles County)",Clayton James Tennessee Whiskey,own_make,,FALSE,FALSE,Tennessee Whiskey,NULL,NULL,NULL,90,45,White Corn 74% / Wheat 14% / Malted Barley 12%,New charred American white oak,NULL,"Charcoal-mellowed wheated Tennessee whiskey; soft corn sweetness, vanilla, light wheat spice",https://www.bigmachinedistillery.com/blogs/big-machine-distillery-blog/the-spirit-of-tradition-spotlight-on-clayton-james-tennessee-whiskey,2026-06-23,NULL,tennessee_whiskey
Tennessee Whiskey,Big Machine Distillery (formerly Tenn South Distillery),"Lynnville, TN (Giles County)",Clayton James Tennessee Whiskey Bottled in Bond,own_make,,FALSE,FALSE,Tennessee Whiskey; Bonded,4-year minimum,NULL,NULL,100,50,White Corn 74% / Wheat 14% / Malted Barley 12%,New charred American white oak,NULL,Bonded version; deeper oak and wheat-spice concentration at 100 proof,https://www.bigmachinedistillery.com/blogs/big-machine-distillery-blog/the-spirit-of-tradition-spotlight-on-clayton-james-tennessee-whiskey,2026-06-23,NULL,tennessee_whiskey
Tennessee Whiskey,Big Machine Distillery (formerly Tenn South Distillery),"Lynnville, TN (Giles County)",Clayton James Tennessee Whiskey Single Barrel,own_make,,FALSE,TRUE,Tennessee Whiskey; Single Barrel,NULL,NULL,NULL,NULL,NULL,White Corn 74% / Wheat 14% / Malted Barley 12%,New charred American white oak,NULL,Cask-strength single barrel; barrel-specific; concentrated house wheated profile; proof varies,https://www.bigmachinedistillery.com/blogs/big-machine-distillery-blog/the-spirit-of-tradition-spotlight-on-clayton-james-tennessee-whiskey,2026-06-23,NULL,tennessee_whiskey
Tennessee Whiskey,Pennington Distilling Co.,"Nashville, TN (Davidson County)",Davidson Reserve Tennessee Straight Sour Mash Whiskey Bottled in Bond,own_make,,FALSE,FALSE,Tennessee Sour Mash; Bonded,6 years,NULL,NULL,100,50,TN White Corn 70% / White Cereal Rye 25% / Malted Barley 5%,New charred American white oak,NULL,"Bonded 6-year sour mash; maple-charcoal filtered; high-rye spice, caramel, vanilla, clean finish",https://woodencork.com/products/pennington-davidson-reserve-6-year-bottled-in-bond-tennessee-straight-sour-mash-whiskey,2026-06-23,NULL,tennessee_whiskey
Tennessee Whiskey,Jack Daniel Distillery,"Lynchburg, TN (Moore County)",Jack Daniel's Holiday Select,own_make,NULL,FALSE,FALSE,Tennessee Whiskey; Limited Edition; 2013,NULL,2013,NULL,98,49.0,Corn 80% / Rye 8% / Malted Barley 12%,New charred American white oak,NULL,NULL,https://www.benchmarkwineandspirits.com/products/9002430,2026-06-28,http://www.benchmarkwineandspirits.com/cdn/shop/files/KD_13.jpg,tennessee_whiskey
Tennessee Whiskey,Jack Daniel Distillery,"Lynchburg, TN (Moore County)",Jack Daniel's Green Label,own_make,NULL,FALSE,FALSE,Tennessee Whiskey; Green Label (legacy),NULL,NULL,NULL,90,45.0,NULL,New charred American white oak,NULL,NULL,https://www.benchmarkwineandspirits.com/products/9002429,2026-06-28,NULL,tennessee_whiskey
